X1	X2	X3	X4
-1.9641	-1.0584	1.1450	1.7244
0.0700	-0.5360	-0.0691	-0.9412
0.3060	-0.8591	-0.5489	2.0720
1.7935	0.4778	-1.8380	-1.4346
0.2444	-0.0766	0.3870	-2.2446
3.9763	0.5331	-3.9668	-6.1428
1.1618	0.4152	-2.2597	-3.5332
-0.8673	-3.1146	4.1059	2.2282
0.9415	-0.9396	0.4644	-0.7992
1.3708	0.9963	-2.3084	-0.2695
0.8514	-1.5102	0.9227	0.0140
-0.6228	2.5899	-3.2144	-0.7179
-0.1800	1.3901	-0.6488	0.1858
1.2328	-0.6689	0.5970	-0.0269
-1.7251	2.5931	0.4002	4.4481
-0.6810	-0.1881	0.4666	2.6144
-0.5730	2.1918	-0.3723	1.7391
-0.8952	-2.3713	2.9462	-2.1501
-0.6120	-0.7797	0.1759	-0.1179
0.2928	0.7600	0.0061	0.2248
0.4955	-0.1316	-2.7636	-0.1957
0.7662	-1.0028	-0.4409	-1.9794
-0.0624	0.8034	-0.6846	-1.7019
-1.4535	1.5328	0.8868	0.8422
-1.9072	0.5401	0.3414	0.8110
0.5327	0.3286	0.7527	-1.7560
-0.6595	4.3424	0.1220	0.3916
-0.5215	-0.9043	1.0217	0.1810
0.7258	-1.8901	0.8132	-2.0313
0.5154	-1.9842	0.9533	-1.3731
0.4045	0.7327	-1.1952	0.4754
-3.1797	0.8949	1.9863	3.3509
1.0740	-0.8084	0.2763	-1.1935
-1.7960	-0.0187	1.7740	0.6682
0.7441	-0.9647	0.9315	-0.1062
1.8131	0.8047	-3.3330	-3.1639
-1.3795	-0.0029	0.6516	0.6998
1.8520	-0.1523	-0.9945	-4.1174
-0.9588	-1.6728	3.1850	3.7717
1.2578	0.7965	-0.4046	-3.6951
2.6440	-0.9892	-1.0937	-0.9358
0.7264	0.4526	-0.6746	-0.3211
0.0359	-0.7785	1.1888	1.3371
1.6521	0.4801	-2.4243	-2.4316
1.0517	1.7430	-2.5435	-4.3184
0.9402	0.1955	0.6380	-0.4503
-2.1345	2.2560	1.6121	2.6252
1.2691	-0.2979	-1.8756	0.3775
-0.9723	0.1519	-0.1165	1.7808
-0.7636	-1.9437	2.5902	0.4629
0.8594	0.6671	-2.9903	-1.1536
-1.5447	-1.7721	2.7115	2.2037
-0.4058	-0.1209	-1.5289	3.3357
1.0494	2.9380	-4.7786	-3.1036
0.4633	-4.2669	3.7000	-1.7105
-0.0993	0.9984	-0.4197	1.2682
0.5996	2.3227	-3.1197	-0.3862
-2.5564	-0.8718	2.6513	2.4441
0.2676	0.0187	-3.6161	0.0910
1.7030	0.9577	-2.9121	-1.5440
0.0844	1.7642	-1.3171	-1.3356
-0.4432	-0.2331	1.6445	2.5670
0.1173	-2.0729	1.5214	0.3463
-2.3268	1.6441	0.9693	1.4807
0.2442	0.5924	-0.3331	1.0727
0.3513	-1.6275	0.9091	-0.9964
-1.4813	0.1498	0.0581	2.5020
2.3947	-0.8734	-1.1419	-3.7184
1.1624	0.8379	-1.1220	-1.9408
1.8596	-1.4381	1.1288	-2.7979
1.5988	1.3996	-1.4702	-1.9811
-0.5039	-0.1993	0.4877	0.4607
0.4893	2.4756	-0.7496	-1.4381
1.8916	-0.1024	-2.0057	-0.3569
-0.8170	0.3554	-0.0989	0.8559
-0.4637	1.6717	-1.2414	1.0868
-0.9791	-1.7058	1.9911	0.8143
-0.8466	1.0339	-0.8416	3.6529
-0.4185	-2.7288	3.3184	1.0349
-2.1830	-1.4983	0.6337	3.0467
-0.7861	-1.2050	1.8298	-1.1786
-0.4931	0.3930	1.0190	-1.9413
2.3745	-1.2148	-2.2374	-2.0032
-0.7766	0.3539	0.7056	3.3941
0.7520	1.1411	-3.5537	-2.8989
0.4115	0.3511	-0.6407	-2.9194
1.7353	-2.2867	-0.0580	-1.7502
0.4792	1.3989	-1.5811	-0.5186
0.2012	-2.3503	2.5158	1.1857
-2.5446	-0.0227	3.0542	4.0142
1.4469	-0.8216	-0.0727	0.1570
-2.9472	-0.0460	3.1429	3.3880
1.0161	-0.6344	0.8642	-2.5803
-1.0139	-1.4754	4.7075	1.2065
-0.4244	0.7052	-1.0493	-0.2121
-2.3763	-3.1230	4.5055	3.4154
