X1	X2	X3	X4
-0.1402	2.3598	-1.2377	1.1719
-0.8706	-2.3439	-3.0613	1.8819
1.0252	1.8943	1.8854	0.6542
-0.2315	-1.7033	-0.8078	-1.8235
0.9203	1.7557	2.9017	-2.7575
0.0720	0.2353	-0.6472	1.0341
0.9023	-0.1701	0.3757	-0.8528
-1.5155	-0.1245	-2.8353	4.2380
1.7210	1.4789	4.3153	-6.0321
-0.2678	-1.2289	-1.5351	1.2349
1.0075	-1.2985	1.0202	-3.2551
-1.0951	-1.3614	-0.2926	1.0003
-0.5328	0.3670	-0.6750	0.2740
-0.2096	1.7322	-1.0528	1.2531
-0.1730	1.8005	0.1456	0.3775
1.5614	0.6388	4.0117	-3.7534
0.6454	1.6328	3.6341	-3.9130
0.5907	-0.8215	-0.1281	1.5731
-1.4879	-3.8450	-4.1064	0.2378
1.0088	1.6449	2.8611	-4.4131
1.4601	0.1024	2.4678	-1.5117
0.3695	1.2409	-0.5709	1.6225
-4.1015	-4.0449	-9.0040	8.0869
-0.1721	-2.1993	-2.2324	0.1576
1.1400	1.2867	1.0537	0.2433
-1.0768	-0.3870	-1.8456	-0.8726
-2.5927	0.4117	-4.5035	2.5381
0.1352	-0.0056	-0.9499	1.6577
-0.7668	-1.0976	0.3385	-1.0852
-0.2308	0.2340	2.0068	-2.3547
-0.5311	-1.8421	-3.1554	1.2833
1.2256	1.2933	4.6867	-1.7969
0.3557	-0.5998	1.0450	-0.8946
3.4559	2.1941	6.9349	-5.8478
0.4847	0.6631	2.2031	-1.7367
-1.4702	-1.9361	-0.2175	-3.0276
-0.0126	1.4828	-1.1065	1.7595
0.7725	-1.6608	0.3436	0.0653
1.3629	-0.9063	4.3995	-6.1864
2.0368	1.4317	4.3147	-3.2661
1.2608	1.0917	0.0254	1.9426
-0.4288	3.3123	1.7569	-0.1571
-0.5591	-1.8184	-1.4255	0.9952
1.0064	0.3755	-0.2447	0.3557
-0.4902	0.8934	1.4711	-0.5725
1.3334	-2.2710	3.5222	-4.3250
0.3685	0.5561	0.6917	-0.7538
-0.2291	-1.0220	-1.3849	1.1744
-0.4519	-2.9717	-3.4148	1.7864
1.6125	1.6404	0.7039	2.3613
-0.9058	-0.1002	2.7017	-2.3626
0.5988	0.2731	1.4601	-0.2672
1.3374	2.0414	1.3772	-0.4913
-0.4077	1.1350	-1.2892	1.8102
1.2018	-1.5562	0.7782	-1.6808
-0.4459	-0.2122	-1.9862	2.9121
0.9134	0.5364	5.0529	-4.3478
0.8670	0.8845	0.8534	1.0234
1.1584	1.5535	3.2380	-1.9452
-0.7084	-2.9439	-2.3624	2.4472
-0.5929	0.2061	-4.6020	3.9335
2.7290	2.2243	5.4626	-6.0632
1.0492	0.1157	0.9385	-1.8301
2.6296	1.4288	6.5523	-6.6688
-1.4478	-2.7953	-5.5835	3.0066
-1.3150	-3.1975	-0.9487	1.1275
-0.2918	0.1629	2.7850	-1.8335
0.7717	2.8904	2.3819	-0.4475
0.1558	-0.3002	2.2535	-3.5183
-1.5040	-0.2251	-2.8013	1.1889
-0.2877	-0.1999	-1.7336	2.9412
0.8268	2.3178	1.7893	0.0100
0.9968	1.0185	-0.1383	1.7876
0.6877	1.2983	2.5730	-3.5440
1.5436	0.2673	1.6253	-3.6913
-0.0914	-0.3981	-2.0548	3.4705
-0.9880	-0.3287	-0.7854	0.4069
1.4285	2.5875	1.2680	1.7061
-0.4086	0.2145	-0.4502	0.4815
1.3865	1.7876	3.0702	-2.2037
-1.4396	-1.9437	-2.7500	1.4544
-0.4854	-1.1706	-1.9562	1.4765
0.6932	0.7210	5.2635	-4.6271
0.4473	-0.1053	-0.0610	-1.5039
1.2486	0.3165	3.5894	-4.5874
-1.0020	-1.8378	-0.2352	1.7369
1.0761	0.5849	2.0370	-1.7983
0.8080	-0.3826	3.5695	-2.3067
-1.3195	-0.5294	-5.8050	7.1090
1.2316	1.0195	3.5572	-1.6951
0.7826	0.4403	1.2962	-0.9682
1.1665	-0.2042	0.7832	0.1215
0.7219	0.6794	-1.9772	1.5906
1.0696	0.6326	1.7247	-0.3414
0.3270	2.0521	1.6197	-1.7773
-0.3591	1.1746	2.0382	-1.0370
-0.0176	0.0498	-1.1415	0.6802
0.1384	-0.5503	-1.9090	2.8729
-0.0398	-1.3852	-0.6622	0.2763
0.2408	0.4574	-2.2373	3.1889
-2.5765	-3.7507	-4.5438	5.2000
0.4908	-0.0332	2.1604	-1.9665
1.0731	2.6972	1.4610	-0.7973
-0.8413	-1.4488	-0.9764	1.0266
-0.5542	-0.7063	-3.2696	4.7550
1.0102	0.7882	4.2588	-3.9340
0.1450	0.6975	1.8223	0.0678
0.2828	0.7426	-0.6122	0.5385
2.2403	1.4689	3.4380	-3.7422
-0.8625	-0.1129	-3.6903	2.8163
0.8827	0.7347	2.9758	-1.5375
-0.8258	-2.8022	0.8067	-1.6966
3.0356	3.4338	6.6386	-4.2144
-0.1238	0.3456	-1.8563	1.0319
-2.1536	-2.8786	-1.4978	-0.2480
0.2414	-0.3007	-3.2513	3.0289
-1.1192	-0.9764	-0.9241	0.3775
-1.3837	-1.1293	-0.6887	0.8602
-2.1137	-3.0968	-4.9341	2.9998
-0.0979	0.1959	-0.3551	1.1983
0.4240	0.2546	1.4607	-0.7983
-0.9771	-1.6813	-2.4644	2.8643
-0.0643	-0.2702	1.2848	-4.1266
-1.5268	-3.0281	-3.3209	0.5872
-0.5284	-2.2488	-4.4298	3.7614
-0.0429	-1.3719	-0.3469	-1.9798
0.2387	-0.1271	0.7121	-0.6782
1.0610	0.3634	0.3579	-2.4776
-2.1118	-1.3960	-2.1465	2.3440
0.4140	-1.5741	0.8931	-0.1832
-0.5889	-1.8865	-2.4828	1.8725
-0.7008	-1.9102	0.2421	-0.3865
1.4182	0.1309	1.0218	-0.9057
0.4784	0.0289	1.4581	-1.9601
1.3327	1.3803	3.7734	-3.0391
1.3492	2.1318	1.6804	-2.0360
-0.8169	-0.3050	-2.6177	1.3214
0.3106	-0.1786	-0.2707	0.6259
-0.0322	0.3086	1.7010	0.2549
1.3485	1.7519	0.9032	-0.2329
1.9703	1.0191	5.6907	-4.1068
-0.7059	-1.1646	-4.5834	5.1654
-1.3912	-0.6543	-0.4590	0.2121
1.0457	1.2616	2.5750	0.6115
1.5790	-0.6112	2.2807	-3.3287
0.7463	-0.6071	2.3301	-2.7091
-0.8863	-1.2792	-3.3897	0.8131
-1.2480	-2.6815	-2.0513	1.1016
-1.2951	-1.5037	-3.0437	2.9696
0.1988	-0.1523	-0.1351	1.2128
1.7862	1.0209	2.3765	-1.0301
0.0232	-0.2054	-1.2976	0.6003
2.2411	-0.9455	2.9019	-4.4060
-0.6376	-0.7584	-1.1063	0.7693
0.1973	-0.5247	-1.7270	2.6850
-0.5810	0.0675	1.6841	-3.6887
1.3109	3.9982	5.7956	-4.4117
1.2774	1.2307	4.2570	-3.9394
0.8357	0.6900	2.6966	-4.5268
0.1960	-0.3030	-1.8123	2.0318
1.4537	2.9059	5.3114	-6.1683
1.4870	1.9721	2.0162	-2.3447
0.1487	-0.1423	2.0458	-3.4138
2.4838	2.9584	4.8436	-3.1080
-1.7007	0.4949	-3.1421	3.0229
-0.0767	0.9124	0.6103	-2.3290
1.3003	1.1504	4.1766	-3.4119
2.4847	-0.8935	5.2028	-5.5396
0.5247	0.4676	4.0276	-2.1602
0.4765	0.8766	3.3361	-0.7136
1.5709	0.5149	3.5040	-3.7556
2.0771	0.4484	4.1284	-3.7246
-0.0891	0.6212	0.5538	0.2757
-0.3320	-1.1612	-3.7698	2.1168
2.8789	2.0328	8.2193	-8.5263
-2.9083	-3.3313	-5.3299	5.0328
-0.9839	-0.0696	-0.0955	0.4527
-1.2441	1.9562	-2.0649	2.5998
0.2834	2.2278	1.0234	0.2243
0.8445	0.4794	-0.7517	0.7243
-0.4047	-0.4710	2.0105	-2.9939
0.3239	-0.1109	-0.5258	0.6693
0.2588	-1.0334	0.7332	-3.0833
1.8482	1.4504	3.4422	-2.1724
-1.7409	-1.2615	-5.0336	3.7104
-0.4281	2.5417	-0.4135	2.6137
1.1448	-0.7006	2.7636	-3.1788
1.4227	4.4986	1.9905	1.8105
0.1742	0.0261	-0.6839	-0.0361
-0.6525	-1.0191	-3.2400	2.2132
0.2606	1.4683	-0.7828	1.5069
-0.2412	-1.3175	0.0373	-1.5513
-0.0175	1.3999	4.3298	-5.6834
1.4820	2.8175	2.5687	-1.0200
2.0134	0.1965	3.5009	-3.3929
-1.2145	-1.8609	1.4664	-4.2407
-0.4802	-1.0327	-0.5054	0.9732
-0.2647	1.3140	-0.8950	2.4167
-2.7675	-2.2948	-3.0091	1.9055
-0.2573	-0.3701	0.8630	0.3414
0.2458	1.5357	0.9590	-2.0151
-0.6165	1.4784	2.6500	-3.6100
0.4031	0.2714	2.9359	-1.8832
0.5934	1.6299	2.1325	-0.9504
0.9474	1.0787	0.9585	-3.3317
-0.4336	-2.2205	-2.6955	2.3728
1.7193	2.1809	2.5452	-0.6334
1.8018	1.5586	1.8424	1.0107
-2.1023	-1.8680	-5.3176	5.2661
-0.0040	0.8033	-1.8068	0.2447
-1.1871	-0.9583	-4.9276	2.5868
-0.0534	0.1875	0.1293	-0.6111
-1.7277	-2.1077	-1.5254	0.8533
1.1112	2.0105	2.5280	-1.3788
0.2168	-1.6762	1.7040	-3.3157
1.1384	0.6374	1.6482	1.2901
-0.3773	0.4084	-4.0038	3.3591
-1.4849	-3.1382	-3.7851	3.1311
2.2148	2.9897	3.3275	-0.1572
1.0283	1.8381	5.6544	-5.1633
-0.3917	1.3397	0.0095	0.2976
0.5030	1.2775	3.6297	-2.6396
1.6763	1.0144	6.1336	-5.0702
-0.5492	-0.7054	2.6119	-3.1852
0.3001	0.5844	-0.4320	1.4743
1.9061	2.4351	2.3581	-1.5055
0.7647	-0.7681	0.3428	-1.7734
-1.2509	0.5251	0.2771	-1.0364
-0.1489	-1.3473	1.0857	-0.1641
-0.2176	0.0417	0.6293	-0.3938
-1.0656	-1.5191	-0.0053	-1.6797
-1.4897	-2.0528	-4.0325	4.0726
-3.6290	-5.3014	-5.6506	4.6000
-0.8540	0.2747	-3.8989	4.6577
-1.5562	-1.3178	-3.6415	2.5800
-0.0357	1.9113	0.0393	2.4706
1.1600	-0.0665	3.2032	-2.0242
0.0074	-0.1853	-0.6150	2.8065
1.6184	0.0356	2.6802	-0.8727
-0.3741	0.4066	0.2414	0.9678
-0.3044	0.5077	0.5705	0.4339
-0.5406	-0.9668	-0.2168	-1.0771
1.0601	0.6901	2.5941	-2.8898
0.2634	1.8413	-1.2870	2.5712
-2.4324	-2.4471	-4.3391	4.2879
-2.7327	-0.0412	-3.8631	1.0503
-1.0175	-2.2728	-0.1626	-1.5627
-1.1080	-1.0050	1.0603	-0.5066
-1.2206	-3.3028	-3.9826	3.6547
-0.0076	-2.5139	0.8435	-1.3532
0.4005	-0.6428	0.5448	-1.0270
-1.1336	0.2474	-0.6572	1.2060
1.7286	1.9731	3.5904	-3.3995
0.1675	0.1514	-0.8637	3.4922
0.3097	0.8796	-0.2108	-0.0779
-0.3254	-0.4969	-1.0881	1.9348
0.0363	-0.9665	-0.0703	-0.4665
0.5319	-1.4919	-2.2974	2.5919
0.6288	0.7998	3.6209	-2.1737
-0.5335	2.4944	-2.8886	3.5566
1.3921	2.7560	5.6088	-5.3341
-0.4104	-2.8793	1.6658	-2.6562
-0.0840	0.0132	0.8154	2.4806
0.7330	-0.1490	-0.1950	-1.2075
1.9442	2.2098	3.6322	-3.5461
2.3104	2.0191	2.4832	-2.0771
1.1945	-0.2601	1.8794	-2.4854
-0.0667	0.2148	1.3808	-0.1781
1.5517	1.8335	5.2327	-3.6159
-1.1672	-0.5829	-4.0546	3.5922
2.4052	4.8488	5.2471	-1.0166
-0.5882	0.2308	1.2214	-0.4744
0.2314	0.6349	-0.1210	2.6659
0.5457	-0.1376	0.4434	0.7594
0.4623	-0.5657	2.4360	-1.6137
0.0220	1.5290	-0.4958	0.7654
-0.8717	0.2540	0.8885	-1.7240
-1.1096	0.1498	-1.8292	1.5767
0.2771	1.8464	2.5500	-0.9636
0.7788	0.4695	2.6543	-0.2071
-1.2805	0.5941	0.3031	0.2070
-0.5894	-2.7659	2.1839	-1.7521
0.6621	1.6978	-0.4947	2.3835
0.1120	0.3543	0.0859	1.1393
-0.4318	0.4988	0.7392	-1.1712
1.7640	2.2872	2.2433	0.1755
-1.0258	-0.1392	-0.5919	0.8601
0.6705	-0.1807	-0.8380	-0.9691
0.1467	-0.5993	-0.7674	-0.1996
-0.3711	-1.4255	-0.6464	1.1862
1.4505	4.4049	-0.0964	2.3239
-2.5216	-1.7532	-6.6575	4.5629
-0.3691	0.8252	0.4696	0.6042
0.7819	1.0549	1.5382	-2.7436
1.8091	0.5833	5.8846	-5.2786
-0.9688	-1.8804	-1.8577	0.4901
1.4828	0.1630	7.0501	-6.0849
0.5272	0.2210	4.0813	-5.0069
1.8930	1.3868	4.0628	-5.0543
0.9389	-0.2721	2.3473	-2.0869
1.1803	1.7784	2.4449	-0.1889
1.0609	-0.7485	0.4142	-1.5863
-0.1359	1.6251	2.6516	-2.9342
1.4142	1.0649	3.4620	-4.9002
0.6008	-1.2809	1.9329	-2.6476
0.6043	2.8750	1.8431	-0.4951
0.5065	1.7988	1.0119	-0.6114
0.8628	2.0477	0.8844	0.2036
3.2462	2.9185	7.9731	-7.5870
-0.1379	-0.4886	-4.8918	4.0995
-1.3593	-0.4968	-1.0808	-1.1390
2.7757	2.2563	3.7685	-1.5405
1.1590	1.5534	2.7799	-0.0688
-0.1413	0.8298	1.6892	-1.0343
-0.8638	0.9030	-1.7259	4.5435
-0.5567	-0.2590	-0.8997	0.6125
-0.1543	2.3830	2.8560	-1.4861
3.1945	3.0466	5.0699	-3.0448
0.1866	-0.7855	0.4653	-0.5346
1.3384	-1.1408	4.4893	-5.2114
0.3941	-0.3620	-2.3235	1.6339
-0.8142	-1.8180	-2.2444	2.2256
-0.7526	0.3858	0.6852	0.6928
0.5812	2.7461	4.0869	-2.0584
-1.6324	-1.7109	-7.8246	6.6612
-1.3821	-1.5081	-5.0492	5.2010
1.9084	3.5973	4.2449	-4.0506
-1.1294	-2.3737	-1.8158	1.5849
-1.2417	-1.4748	-0.9370	0.8973
0.4228	1.7431	0.2517	1.8793
1.3096	2.3971	3.3020	-1.5678
0.6783	1.0503	1.2364	-2.2278
2.4131	-0.5640	3.9111	-4.5779
-2.0309	-3.8018	-2.9857	1.1926
1.0318	1.9862	1.0901	-1.4298
1.0278	0.7019	1.8038	-1.2205
0.9475	-0.3721	3.3908	-2.6908
0.4622	0.5492	0.2317	-1.0423
-1.3727	-1.9553	-1.4638	1.8602
1.4251	2.2830	3.1546	-3.7820
1.2113	2.1431	0.2968	1.2388
-1.2505	-0.1807	0.8611	-2.5957
0.4768	-0.4560	0.3060	0.4227
-1.5786	-2.3952	-2.9030	3.7656
-0.4390	0.6961	0.0453	-0.8613
-0.1089	0.0583	0.5922	-1.5381
-2.1364	-1.2403	-7.1205	7.4554
0.1300	-0.7509	0.0829	0.7459
1.0827	1.6930	2.3512	0.4223
1.2527	0.8023	0.4160	0.4510
-0.4434	0.3203	-0.5736	-0.8615
-1.7101	1.1834	-3.1879	3.3757
-0.9616	-0.6284	-0.8966	-0.4528
-1.5883	-1.6392	-3.3259	2.1540
-0.1931	1.0047	-1.6955	2.2410
1.0905	2.9007	1.6767	-0.3381
1.0968	1.8233	2.4394	-2.9024
0.9667	2.1248	4.2196	-1.7983
-1.6148	0.4089	-3.5129	1.7873
2.0176	4.0677	4.6033	-1.8887
-0.3824	-0.1504	-0.9108	-1.2141
1.3798	0.3674	1.6223	-0.1609
0.3617	-0.0634	1.5684	-0.9209
-0.7017	-0.0774	-0.5790	-0.8977
0.6044	0.6246	1.7464	-1.0592
-0.3688	-2.1519	1.1904	-0.7954
-2.3101	-3.3738	-3.5312	3.4569
1.1885	2.8202	3.4020	-2.8410
0.0845	-0.1411	-0.2544	1.4883
-0.5307	0.6239	-0.0764	3.6316
-0.4763	0.4447	-0.5638	-1.1510
1.4152	1.3564	1.7857	-1.8701
-1.5210	-0.4126	-2.4485	0.8362
-0.8487	-1.3262	-1.8305	0.6240
-0.8947	-0.5605	-0.4703	-0.3529
0.7686	2.4885	1.1331	0.6781
1.6384	2.5118	1.3864	0.1621
1.0010	1.7451	-0.2762	0.2595
0.4807	1.4548	4.9742	-3.2610
1.0473	2.0668	4.3525	-3.3097
0.0788	-1.4203	2.4255	-0.3301
-2.2306	-3.8870	-3.7001	1.9159
0.5874	1.6003	-0.7438	1.6549
1.4756	2.2393	4.0787	-3.8391
-0.5030	1.4913	0.2074	1.0861
-0.4347	0.6785	-2.6748	2.3082
-0.1111	-1.3967	-1.6404	1.2834
1.5639	2.8363	2.5642	-2.9118
1.2511	0.6893	4.1057	-4.2018
-0.4250	1.0096	1.4236	1.4049
0.0815	-0.9773	1.0435	-2.9788
-0.1817	-0.8652	-2.8114	1.5907
0.5952	1.0976	-1.1152	-1.3025
-1.3392	-0.3130	-4.6895	3.8328
-0.1405	-0.9766	-0.0223	2.0270
-0.1753	-0.5500	-1.7572	0.6174
2.3826	1.6173	3.3825	-2.3766
0.4081	0.2211	1.7949	-0.9556
0.1571	-2.2358	1.2337	-2.0532
0.5492	-0.4672	2.4981	-2.8609
-2.7580	-1.7945	-5.1297	2.6354
0.1006	0.1469	0.9435	-1.3105
0.2636	0.9543	0.2570	0.7055
1.2427	2.5572	2.0227	0.5339
0.0293	-0.2815	0.8742	-0.3877
-0.8928	2.0082	-4.2166	7.0338
0.8227	-2.2286	0.9022	-1.9991
0.2750	-2.3933	1.3408	-4.5404
1.0314	0.0165	2.8261	-1.7506
1.5891	-0.0366	6.2175	-3.1655
-1.0055	-2.9451	-1.2092	-0.8216
0.6522	0.6545	0.2166	-0.7901
-0.7011	-0.8955	-2.6927	2.4811
1.2141	1.6892	0.8590	1.8449
-1.0424	1.1561	-2.6228	2.1177
-0.6658	-0.0976	-0.8541	0.0506
-0.1820	1.7439	-0.7883	2.0911
0.5704	1.7059	0.5362	0.0811
-1.7730	-3.8503	-0.6296	-3.0181
-1.0346	-0.0355	0.5912	-2.3518
0.7074	1.6568	1.4173	0.3832
0.2438	-0.8389	0.0342	1.1134
0.4378	0.2198	-0.5559	2.7590
0.3426	0.9553	-0.2672	-0.6559
1.1168	2.2127	1.1917	1.4978
